NP_027422.1	NP_027422.1; NP_849661.1	303; 293	Pfam	PF06454; PF06454	Protein of unknown function (DUF1084); Protein of unknown function (DUF1084)	5.5E-146; 1.1E-145	IPR009457; IPR009457	THH1/TOM1/TOM3 domain; THH1/TOM1/TOM3 domain
NP_172378.1	NP_172378.1; NP_001318960.1	911; 916	Pfam	; 	; 	; 	; 	; 
NP_172384.1	NP_172384.1; NP_187204.1	423; 424	Pfam	PF16450, PF17862, PF00004; PF00004, PF16450, PF17862	Proteasomal ATPase OB C-terminal domain, AAA+ lid domain, ATPase family associated with various cellular activities (AAA); ATPase family associated with various cellular activities (AAA), Proteasomal ATPase OB C-terminal domain, AAA+ lid domain	1.2E-16, 1.6E-13, 2.2E-41; 1.2E-42, 2.7E-16, 1.6E-13	IPR032501, IPR041569, IPR003959; IPR003959, IPR032501, IPR041569	Proteasomal ATPase OB C-terminal domain, AAA ATPase, AAA+ lid domain, ATPase, AAA-type, core; ATPase, AAA-type, core, Proteasomal ATPase OB C-terminal domain, AAA ATPase, AAA+ lid domain
NP_172390.1	NP_172390.1; NP_176029.1; NP_192117.1; NP_191815.1	193; 193; 193; 193	Pfam	PF00025; PF00025; PF00025; PF00025	ADP-ribosylation factor family; ADP-ribosylation factor family; ADP-ribosylation factor family; ADP-ribosylation factor family	2.3E-63; 7.8E-67; 2.2E-66; 2.8E-66	IPR006689; IPR006689; IPR006689; IPR006689	Small GTPase superfamily, ARF/SAR type; Small GTPase superfamily, ARF/SAR type; Small GTPase superfamily, ARF/SAR type; Small GTPase superfamily, ARF/SAR type
NP_172392.1	NP_172392.1; NP_176030.1	424; 425	Pfam	PF00262; PF00262	Calreticulin family; Calreticulin family	8.1E-58; 9.7E-58	IPR001580; IPR001580	Calreticulin/calnexin; Calreticulin/calnexin
NP_172406.1	NP_172406.1; NP_176053.1	334; 335	Pfam	PF01501; PF01501	Glycosyl transferase family 8; Glycosyl transferase family 8	6.5E-40; 1.6E-41	IPR002495; IPR002495	Glycosyl transferase, family 8; Glycosyl transferase, family 8
NP_172490.1	NP_172490.1; NP_193241.2	396; 396	Pfam	PF03080, PF14365; PF14365, PF03080	Neprosin, Neprosin activation peptide; Neprosin activation peptide, Neprosin	2.4E-52, 3.7E-30; 1.3E-28, 2.3E-53	IPR004314, IPR025521; IPR025521, IPR004314	Neprosin, Neprosin activation peptide; Neprosin activation peptide, Neprosin
NP_172500.1	NP_172500.1; NP_176170.1	914; 920	Pfam	PF00350, PF02212, PF00169, PF01031; PF00169, PF01031, PF00350, PF02212	Dynamin family, Dynamin GTPase effector domain, PH domain, Dynamin central region; PH domain, Dynamin central region, Dynamin family, Dynamin GTPase effector domain	6.5E-36, 1.7E-12, 2.4E-13, 4.8E-20; 3.0E-12, 7.4E-21, 1.0E-33, 2.6E-12	IPR045063, IPR003130, IPR001849, IPR000375; IPR001849, IPR000375, IPR045063, IPR003130	Dynamin, N-terminal, Dynamin GTPase effector, Pleckstrin homology domain, Dynamin stalk domain; Pleckstrin homology domain, Dynamin stalk domain, Dynamin, N-terminal, Dynamin GTPase effector
NP_172543.1	NP_172543.1; NP_176277.1	428; 428	Pfam	PF00928, PF01217; PF01217, PF00928	Adaptor complexes medium subunit family, Clathrin adaptor complex small chain; Clathrin adaptor complex small chain, Adaptor complexes medium subunit family	8.8E-87, 1.3E-7; 9.2E-8, 5.7E-92	IPR028565, IPR022775; IPR022775, IPR028565	Mu homology domain, AP complex, mu/sigma subunit; AP complex, mu/sigma subunit, Mu homology domain
NP_172565.1	NP_172565.1; NP_176291.1	148; 148	Pfam	PF00111; PF00111	2Fe-2S iron-sulfur cluster binding domain; 2Fe-2S iron-sulfur cluster binding domain	2.6E-20; 5.2E-21	IPR001041; IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain; 2Fe-2S ferredoxin-type iron-sulfur binding domain
NP_172591.1	NP_172591.1; NP_001319282.1	298; 303	Pfam	PF05739, PF00804; PF05739, PF00804	SNARE domain, Syntaxin; SNARE domain, Syntaxin	1.4E-17, 7.5E-73; 4.4E-17, 2.2E-72	IPR000727, IPR006011; IPR000727, IPR006011	Target SNARE coiled-coil homology domain, Syntaxin, N-terminal domain; Target SNARE coiled-coil homology domain, Syntaxin, N-terminal domain
NP_172597.3	NP_172597.3; NP_001321940.1	820; 820	Pfam	PF08276, PF11883, PF00954, PF01453, PF07714; PF01453, PF08276, PF07714, PF00954	PAN-like domain, Domain of unknown function (DUF3403), S-locus glycoprotein domain, D-mannose binding lectin, Protein tyrosine and serine/threonine kinase; D-mannose binding lectin, PAN-like domain, Protein tyrosine and serine/threonine kinase, S-locus glycoprotein domain	3.9E-13, 2.9E-7, 1.8E-33, 5.2E-35, 4.5E-47; 2.6E-34, 1.4E-13, 2.2E-45, 2.8E-31	IPR003609, IPR021820, IPR000858, IPR001480, IPR001245; IPR001480, IPR003609, IPR001245, IPR000858	PAN/Apple domain, S-locus receptor kinase, C-terminal, S-locus glycoprotein domain, Bulb-type lectin domain, Serine-threonine/tyrosine-protein kinase, catalytic domain; Bulb-type lectin domain, PAN/Apple domain, Serine-threonine/tyrosine-protein kinase, catalytic domain, S-locus glycoprotein domain
NP_172625.3	NP_172625.3; NP_192302.3	524; 524	Pfam	PF04043, PF01095; PF04043, PF01095	Plant invertase/pectin methylesterase inhibitor, Pectinesterase; Plant invertase/pectin methylesterase inhibitor, Pectinesterase	9.9E-9, 5.2E-132; 1.6E-8, 3.1E-134	IPR006501, IPR000070; IPR006501, IPR000070	Pectinesterase inhibitor domain, Pectinesterase, catalytic; Pectinesterase inhibitor domain, Pectinesterase, catalytic
NP_172632.1	NP_172632.1; NP_564787.1	503; 501	Pfam	PF01554; PF01554	MatE; MatE	1.2E-36; 2.0E-38	IPR002528; IPR002528	Multi antimicrobial extrusion protein; Multi antimicrobial extrusion protein
NP_172646.3	NP_172646.3; NP_187999.1	377; 377	Pfam	PF07734, PF00646; PF00646, PF07734	F-box associated, F-box domain; F-box domain, F-box associated	2.1E-40, 3.9E-5; 8.7E-6, 6.4E-44	IPR006527, IPR001810; IPR001810, IPR006527	F-box associated domain, type 1, F-box domain; F-box domain, F-box associated domain, type 1
NP_172664.1	NP_172664.1; NP_192313.3	566; 569	Pfam	PF00365; PF00365	Phosphofructokinase; Phosphofructokinase	5.1E-37; 3.7E-38	IPR000023; IPR000023	Phosphofructokinase domain; Phosphofructokinase domain
NP_172665.1	NP_172665.1; NP_176428.1	320; 320	Pfam	PF03171, PF14226; PF03171, PF14226	2OG-Fe(II) oxygenase superfamily, non-haem dioxygenase in morphine synthesis N-terminal; 2OG-Fe(II) oxygenase superfamily, non-haem dioxygenase in morphine synthesis N-terminal	7.3E-28, 1.7E-16; 5.2E-28, 6.6E-15	IPR044861, IPR026992; IPR044861, IPR026992	Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain, Non-haem dioxygenase N-terminal domain; Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain, Non-haem dioxygenase N-terminal domain
NP_172691.1	NP_172691.1; NP_176461.1	572; 571	Pfam	PF13181, PF17830, PF13414; PF13414, PF00515, PF17830	Tetratricopeptide repeat, STI1 domain, TPR repeat; TPR repeat, Tetratricopeptide repeat, STI1 domain	0.0066, 2.1E-20, 3.1E-9; 9.5E-9, 1.3E-8, 2.8E-20	IPR019734, IPR041243, -; -, IPR001440, IPR041243	Tetratricopeptide repeat, STI1 domain, -; -, Tetratricopeptide repeat 1, STI1 domain
NP_172694.1	NP_172694.1; NP_001031033.1	637; 644	Pfam	PF01535, PF13041, PF12854; PF13041, PF12854, PF01535	PPR repeat, PPR repeat family, PPR repeat; PPR repeat family, PPR repeat, PPR repeat	0.0029, 1.1E-18, 7.9E-14; 9.2E-19, 4.9E-12, 0.069	IPR002885, IPR002885, IPR002885; IPR002885, IPR002885, IPR002885	Pentatricopeptide repeat, Pentatricopeptide repeat, Pentatricopeptide repeat; Pentatricopeptide repeat, Pentatricopeptide repeat, Pentatricopeptide repeat
NP_172695.1	NP_172695.1; NP_176470.1	148; 148	Pfam	PF13499, PF13405; PF13405, PF13499	EF-hand domain pair, EF-hand domain; EF-hand domain, EF-hand domain pair	3.8E-14, 4.8E-7; 4.8E-7, 6.6E-14	IPR002048, IPR002048; IPR002048, IPR002048	EF-hand domain, EF-hand domain; EF-hand domain, EF-hand domain
NP_172701.2	NP_172701.2; NP_563903.2; NP_176476.1	137; 129; 137	Pfam	PF03311; PF03311; PF03311	Cornichon protein; Cornichon protein; Cornichon protein	5.8E-43; 6.3E-40; 3.3E-43	IPR003377; IPR003377; IPR003377	Cornichon; Cornichon; Cornichon
NP_172724.2	NP_172724.2; NP_176493.1	462; 465	Pfam	PF03062; PF03062	MBOAT, membrane-bound O-acyltransferase family; MBOAT, membrane-bound O-acyltransferase family	3.9E-69; 7.2E-72	IPR004299; IPR004299	Membrane bound O-acyl transferase, MBOAT; Membrane bound O-acyl transferase, MBOAT
NP_172738.1	NP_172738.1; NP_564811.1	351; 351	Pfam	PF16363; PF16363	GDP-mannose 4,6 dehydratase; GDP-mannose 4,6 dehydratase	2.5E-65; 7.1E-66	IPR016040; IPR016040	NAD(P)-binding domain; NAD(P)-binding domain
NP_172751.1	NP_172751.1; NP_189298.1	346; 346	Pfam	PF00400; PF00400	WD domain, G-beta repeat; WD domain, G-beta repeat	0.025; 0.027	IPR001680; IPR001680	WD40 repeat; WD40 repeat
NP_172752.1	NP_172752.1; NP_189295.3; NP_199599.1	434; 435; 436	Pfam	PF03464, PF03463, PF03465; PF03464, PF03465, PF03463; PF03464, PF03463, PF03465	eRF1 domain 2, eRF1 domain 1, eRF1 domain 3; eRF1 domain 2, eRF1 domain 3, eRF1 domain 1; eRF1 domain 2, eRF1 domain 1, eRF1 domain 3	2.6E-41, 5.8E-20, 6.9E-38; 2.6E-41, 5.6E-38, 3.6E-20; 6.7E-42, 3.3E-20, 4.1E-35	IPR005141, IPR005140, IPR005142; IPR005141, IPR005142, IPR005140; IPR005141, IPR005140, IPR005142	eRF1 domain 2, eRF1 domain 1/Pelota-like, eRF1 domain 3; eRF1 domain 2, eRF1 domain 3, eRF1 domain 1/Pelota-like; eRF1 domain 2, eRF1 domain 1/Pelota-like, eRF1 domain 3
NP_172759.2	NP_172759.2; NP_176955.1	392; 390	Pfam	PF04724; PF04724	Glycosyltransferase family 17; Glycosyltransferase family 17	2.0E-182; 1.9E-183	IPR006813; IPR006813	Glycosyl transferase, family 17; Glycosyl transferase, family 17
NP_172773.4	NP_172773.4; NP_172774.1	534; 529	Pfam	PF00067; PF00067	Cytochrome P450; Cytochrome P450	7.3E-71; 9.3E-65	IPR001128; IPR001128	Cytochrome P450; Cytochrome P450
NP_172780.1	NP_172780.1; NP_189189.1	1203; 1202	Pfam	PF16209, PF13246, PF16212; PF16212, PF13246, PF16209	Phospholipid-translocating ATPase N-terminal, Cation transport ATPase (P-type), Phospholipid-translocating P-type ATPase C-terminal; Phospholipid-translocating P-type ATPase C-terminal, Cation transport ATPase (P-type), Phospholipid-translocating ATPase N-terminal	3.5E-22, 1.6E-9, 1.6E-82; 2.6E-83, 3.5E-10, 6.7E-22	IPR032631, -, IPR032630; IPR032630, -, IPR032631	P-type ATPase, N-terminal, -, P-type ATPase, C-terminal; P-type ATPase, C-terminal, -, P-type ATPase, N-terminal
NP_172790.2	NP_172790.2; NP_001326959.1; NP_173920.1	587; 587; 588	Pfam	PF12755, PF13646; PF02985, PF13646; PF13646, PF02985	Vacuolar 14 Fab1-binding region, HEAT repeats; HEAT repeat, HEAT repeats; HEAT repeats, HEAT repeat	1.5E-4, 5.6E-12; 1.6E-4, 1.3E-11; 4.1E-12, 1.6E-4	-, -; IPR000357, -; -, IPR000357	-, -; HEAT repeat, -; -, HEAT repeat
NP_172794.1	NP_172794.1; NP_001329167.1; NP_196659.1; NP_177690.1; NP_201339.1; NP_568228.1; NP_568227.1; NP_189372.1; NP_563838.1; NP_201338.1; NP_173418.1	136; 136; 136; 136; 136; 136; 136; 136; 136; 139; 137	Pfam	PF00125; PF00125; PF00125; PF00125; PF00125; PF00125; PF00125; PF00125; PF00125; PF00125; PF00125	Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4	1.2E-51; 9.1E-54; 9.1E-54; 3.4E-51; 1.0E-53; 1.0E-53; 1.0E-53; 1.0E-53; 1.0E-53; 1.8E-50; 3.7E-51	IPR007125; IPR007125; IPR007125; IPR007125; IPR007125; IPR007125; IPR007125; IPR007125; IPR007125; IPR007125; IPR007125	Histone H2A/H2B/H3; Histone H2A/H2B/H3; Histone H2A/H2B/H3; Histone H2A/H2B/H3; Histone H2A/H2B/H3; Histone H2A/H2B/H3; Histone H2A/H2B/H3; Histone H2A/H2B/H3; Histone H2A/H2B/H3; Histone H2A/H2B/H3; Histone H2A/H2B/H3
NP_172801.1	NP_172801.1; NP_187062.1	338; 338	Pfam	PF02800, PF00044; PF02800, PF00044	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain, Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain; Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain, Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	2.9E-71, 6.3E-34; 4.7E-71, 3.6E-34	IPR020829, IPR020828; IPR020829, IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain, Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain, Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain
NP_172807.1	NP_172807.1; NP_001322967.1; NP_172810.1	386; 382; 385	Pfam	PF06880; PF06880, PF05431; PF06880	Protein of unknown function (DUF1262); Protein of unknown function (DUF1262), Insecticidal Crystal Toxin, P42; Protein of unknown function (DUF1262)	2.8E-35; 1.9E-36, 3.8E-7; 3.1E-37	IPR010683; IPR010683, IPR008872; IPR010683	Protein of unknown function DUF1262; Protein of unknown function DUF1262, Insecticidal crystal toxin; Protein of unknown function DUF1262
NP_172808.1	NP_172808.1; NP_172811.1	380; 381	Pfam	PF06880; PF06880	Protein of unknown function (DUF1262); Protein of unknown function (DUF1262)	5.6E-34; 1.9E-35	IPR010683; IPR010683	Protein of unknown function DUF1262; Protein of unknown function DUF1262
NP_172813.1	NP_172813.1; NP_189186.1	389; 389	Pfam	PF01066; PF01066	CDP-alcohol phosphatidyltransferase; CDP-alcohol phosphatidyltransferase	8.8E-17; 1.0E-16	IPR000462; IPR000462	CDP-alcohol phosphatidyltransferase; CDP-alcohol phosphatidyltransferase
NP_172848.1	NP_172848.1; NP_177100.1; NP_173985.1	158; 158; 159	Pfam	PF01287; PF01287; PF01287	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold; Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold; Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	1.2E-29; 3.3E-29; 6.5E-28	IPR020189; IPR020189; IPR020189	Translation elongation factor, IF5A C-terminal; Translation elongation factor, IF5A C-terminal; Translation elongation factor, IF5A C-terminal
NP_172889.1	NP_172889.1; NP_178383.1	426; 426	Pfam	PF07714; PF07714	Protein tyrosine and serine/threonine kinase; Protein tyrosine and serine/threonine kinase	2.2E-46; 4.4E-47	IPR001245; IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain; Serine-threonine/tyrosine-protein kinase, catalytic domain
NP_172903.1	NP_172903.1; NP_178351.1	252; 256	Pfam	PF12165, PF00628; PF00628, PF12165	Alfin, PHD-finger; PHD-finger, Alfin	1.1E-68, 2.1E-10; 1.9E-10, 8.0E-68	IPR021998, IPR019787; IPR019787, IPR021998	Alfin, N-terminal, Zinc finger, PHD-finger; Zinc finger, PHD-finger, Alfin, N-terminal
NP_172919.1	NP_172919.1; NP_178306.1; NP_001330448.1	592; 592; 593	Pfam	PF02990; PF02990; PF02990	Endomembrane protein 70; Endomembrane protein 70; Endomembrane protein 70	2.5E-169; 2.6E-168; 6.2E-168	IPR004240; IPR004240; IPR004240	Nonaspanin (TM9SF); Nonaspanin (TM9SF); Nonaspanin (TM9SF)
NP_172939.1	NP_172939.1; NP_565273.1	176; 182	Pfam	PF00293; PF00293	NUDIX domain; NUDIX domain	1.6E-11; 3.4E-11	IPR000086; IPR000086	NUDIX hydrolase domain; NUDIX hydrolase domain
NP_172940.1	NP_172940.1; NP_680337.2; NP_172941.1	152; 152; 151	Pfam	PF04749; PF04749; PF04749	PLAC8 family; PLAC8 family; PLAC8 family	3.7E-28; 3.8E-28; 1.2E-25	IPR006461; IPR006461; IPR006461	PLAC8 motif-containing protein; PLAC8 motif-containing protein; PLAC8 motif-containing protein
NP_172946.1	NP_172946.1; NP_172947.1	155; 155	Pfam	PF00407; PF00407	Pathogenesis-related protein Bet v 1 family; Pathogenesis-related protein Bet v 1 family	6.2E-69; 2.1E-68	IPR000916; IPR000916	Bet v I/Major latex protein; Bet v I/Major latex protein
NP_172950.1	NP_172950.1; NP_178257.1	562; 567	Pfam	PF10250; PF10250	GDP-fucose protein O-fucosyltransferase; GDP-fucose protein O-fucosyltransferase	3.2E-72; 1.1E-75	IPR019378; IPR019378	GDP-fucose protein O-fucosyltransferase; GDP-fucose protein O-fucosyltransferase
NP_172967.2	NP_172967.2; NP_172968.1; NP_172969.1; NP_563964.1	487; 487; 481; 482	Pfam	PF01554; PF01554; PF01554; PF01554	MatE; MatE; MatE; MatE	2.9E-32; 1.5E-33; 6.2E-34; 4.0E-33	IPR002528; IPR002528; IPR002528; IPR002528	Multi antimicrobial extrusion protein; Multi antimicrobial extrusion protein; Multi antimicrobial extrusion protein; Multi antimicrobial extrusion protein
NP_173002.1	NP_173002.1; NP_178144.1	648; 647	Pfam	PF12697; PF12697	Alpha/beta hydrolase family; Alpha/beta hydrolase family	6.6E-19; 1.5E-20	IPR000073; IPR000073	Alpha/beta hydrolase fold-1; Alpha/beta hydrolase fold-1
NP_173003.1	NP_173003.1; NP_178146.1	618; 624	Pfam	PF03219; PF03219	TLC ATP/ADP transporter; TLC ATP/ADP transporter	1.1E-207; 1.7E-206	IPR004667; IPR004667	ADP/ATP carrier protein, bacterial type; ADP/ATP carrier protein, bacterial type
NP_173043.1	NP_173043.1; NP_001319829.1	634; 635	Pfam	PF03469, PF03468, PF03470; PF03470, PF03468, PF03469	XH domain, XS domain, XS zinc finger domain; XS zinc finger domain, XS domain, XH domain	4.3E-54, 3.4E-32, 2.1E-19; 2.8E-19, 2.1E-31, 2.4E-53	IPR005379, IPR005380, IPR005381; IPR005381, IPR005380, IPR005379	Uncharacterised domain XH, XS domain, Zinc finger-XS domain; Zinc finger-XS domain, XS domain, Uncharacterised domain XH
NP_173045.1	NP_173045.1; NP_001318332.1	144; 144	Pfam	PF01248; PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family; Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	9.5E-28; 6.1E-28	IPR004038; IPR004038	Ribosomal protein L7Ae/L30e/S12e/Gadd45; Ribosomal protein L7Ae/L30e/S12e/Gadd45
NP_173048.3	NP_173048.3; NP_001321606.1	527; 532	Pfam	PF01566; PF01566	Natural resistance-associated macrophage protein; Natural resistance-associated macrophage protein	4.0E-123; 8.8E-123	IPR001046; IPR001046	NRAMP family; NRAMP family
NP_173055.1	NP_173055.1; NP_187864.1; NP_195870.1; NP_001319510.1; NP_195869.1	646; 650; 651; 649; 653	Pfam	PF00012; PF00012; PF00012; PF00012; PF00012	Hsp70 protein; Hsp70 protein; Hsp70 protein; Hsp70 protein; Hsp70 protein	3.9E-260; 9.8E-263; 2.7E-262; 5.2E-260; 6.6E-259	IPR013126; IPR013126; IPR013126; IPR013126; IPR013126	Heat shock protein 70 family; Heat shock protein 70 family; Heat shock protein 70 family; Heat shock protein 70 family; Heat shock protein 70 family
NP_173080.1	NP_173080.1; NP_178071.1	420; 422	Pfam	PF02800, PF00044; PF02800, PF00044	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain, Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain; Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain, Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	1.5E-68, 1.8E-37; 6.9E-69, 8.3E-39	IPR020829, IPR020828; IPR020829, IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain, Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain, Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain
NP_173085.1	NP_173085.1; NP_178065.1	502; 503	Pfam	PF00478; PF00478	IMP dehydrogenase / GMP reductase domain; IMP dehydrogenase / GMP reductase domain	4.1E-121; 8.3E-120	IPR001093; IPR001093	IMP dehydrogenase/GMP reductase; IMP dehydrogenase/GMP reductase
NP_173096.1	NP_173096.1; NP_001077845.1	235; 235	Pfam	PF00227, PF10584; PF00227, PF10584	Proteasome subunit, Proteasome subunit A N-terminal signature; Proteasome subunit, Proteasome subunit A N-terminal signature	8.5E-62, 6.5E-9; 3.2E-61, 6.5E-9	IPR001353, IPR000426; IPR001353, IPR000426	Proteasome, subunit alpha/beta, Proteasome alpha-subunit, N-terminal domain; Proteasome, subunit alpha/beta, Proteasome alpha-subunit, N-terminal domain
NP_173112.2	NP_173112.2; NP_178024.3	554; 561	Pfam	PF14901, PF00226; PF00226, PF14901	Cleavage inducing molecular chaperone, DnaJ domain; DnaJ domain, Cleavage inducing molecular chaperone	4.0E-37, 4.0E-19; 2.6E-19, 3.4E-36	IPR032843, IPR001623; IPR001623, IPR032843	Cleavage inducing molecular chaperone, Jiv, DnaJ domain; DnaJ domain, Cleavage inducing molecular chaperone, Jiv
NP_173114.1	NP_173114.1; NP_178022.1	222; 222	Pfam	PF12838; PF12838	4Fe-4S dicluster domain; 4Fe-4S dicluster domain	2.5E-13; 2.5E-13	IPR017896; IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain; 4Fe-4S ferredoxin-type, iron-sulphur binding domain
NP_173136.1	NP_173136.1; NP_193615.1; NP_199387.1; NP_200894.1; NP_188124.1; NP_174177.1; NP_180943.4; NP_193578.1	216; 214; 216; 217; 217; 218; 218; 217	Pfam	PF00071; PF00071; PF00071; PF00071; PF00071; PF00071; PF00071; PF00071	Ras family; Ras family; Ras family; Ras family; Ras family; Ras family; Ras family; Ras family	7.9E-62; 4.6E-61; 1.2E-61; 4.3E-62; 1.6E-62; 1.3E-61; 3.9E-61; 1.1E-61	IPR001806; IPR001806; IPR001806; IPR001806; IPR001806; IPR001806; IPR001806; IPR001806	Small GTPase; Small GTPase; Small GTPase; Small GTPase; Small GTPase; Small GTPase; Small GTPase; Small GTPase
NP_173173.3	NP_173173.3; NP_001185380.1	543; 553	Pfam	PF00155; PF00155	Aminotransferase class I and II; Aminotransferase class I and II	2.3E-36; 5.9E-34	IPR004839; IPR004839	Aminotransferase, class I/classII; Aminotransferase, class I/classII
NP_173215.1	NP_173215.1; NP_565053.1	203; 203	Pfam	PF03357; PF03357	Snf7; Snf7	6.0E-12; 2.1E-12	IPR005024; IPR005024	Snf7 family; Snf7 family
