	category1	category2	ko_id	function	species_name	hsds_id	hsds_num
140	09181 Protein families: metabolism	01009 Protein phosphatases and associated proteins [BR:ko01009]	K15498  PPP6C; serine/threonine-protein phosphatase 6 catalytic subunit 		Chlamydomonas_reinhardtii.60_100	XP_001691361.1	1
141	09181 Protein families: metabolism	01009 Protein phosphatases and associated proteins [BR:ko01009]	K15504  ANKR52; serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C		Chlamydomonas_reinhardtii.60_100	XP_042920752.1	1
142	09181 Protein families: metabolism	01009 Protein phosphatases and associated proteins [BR:ko01009]	K17508  PTC7, PPTC7; protein phosphatase PTC7 		Chlamydomonas_reinhardtii.60_100	XP_042928189.1	1
143	09181 Protein families: metabolism	01009 Protein phosphatases and associated proteins [BR:ko01009]	K14165  K14165; atypical dual specificity phosphatase 		Chlamydomonas_reinhardtii.60_100	XP_001694599.1	1
144	09181 Protein families: metabolism	01002 Peptidases and inhibitors [BR:ko01002]	K09602  OTUB1; ubiquitin thioesterase protein OTUB1 		Chlamydomonas_reinhardtii.60_100	XP_042923344.1	1
145	09181 Protein families: metabolism	01003 Glycosyltransferases [BR:ko01003]	K08251  A4GNT; alpha 1,4-N-acetylglucosaminyltransferase 		Chlamydomonas_reinhardtii.60_100	XP_001697922.1	1
146	09181 Protein families: metabolism	01003 Glycosyltransferases [BR:ko01003]	K11000  CALS; callose synthase 		Chlamydomonas_reinhardtii.60_100	XP_042924331.1	1
147	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09387  FOXA1, HNF3A; forkhead box protein A1, hepatocyte nuclear factor 3-alpha		Chlamydomonas_reinhardtii.60_100	XP_042914114.1	1
148	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09422  MYBP; transcription factor MYB, plant		Chlamydomonas_reinhardtii.60_100	XP_001694724.2	1
149	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09272  SSRP1; structure-specific recognition protein 1		Chlamydomonas_reinhardtii.60_100	XP_001697394.2	1
150	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09284  AP2; AP2-like factor, euAP2 lineage		Chlamydomonas_reinhardtii.60_100	XP_001700294.2	1
151	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09286  EREBP; EREBP-like factor		Chlamydomonas_reinhardtii.60_100	XP_042921884.1	1
152	09182 Protein families: genetic information processing	03041 Spliceosome [BR:ko03041]	K13103  TFIP11; tuftelin-interacting protein 11		Chlamydomonas_reinhardtii.60_100	XP_042922836.1	1
153	09182 Protein families: genetic information processing	03009 Ribosome biogenesis [BR:ko03009]	K11135  PINX1; Pin2-interacting protein X1		Chlamydomonas_reinhardtii.60_100	XP_042923055.1	1
154	09182 Protein families: genetic information processing	03009 Ribosome biogenesis [BR:ko03009]	K14810  X56, BP9; ATP-dependent RNA helicase X56/BP9 		Chlamydomonas_reinhardtii.60_100	XP_042918562.1	1
155	09182 Protein families: genetic information processing	03016 Transfer RNA biogenesis [BR:ko03016]	K07560  dtd, T; -aminoacyl-tRNA deacylase 		Chlamydomonas_reinhardtii.60_100	XP_042919184.1	1
156	09182 Protein families: genetic information processing	03016 Transfer RNA biogenesis [BR:ko03016]	K05542  US1; tRNA-dihydrouridine synthase 1 		Chlamydomonas_reinhardtii.60_100	XP_042921866.1	1
157	09182 Protein families: genetic information processing	03012 Translation factors [BR:ko03012]	K22857  EEF1AKMT4; EEF1A lysine methyltransferase 4 		Chlamydomonas_reinhardtii.60_100	XP_042925030.1	1
158	09182 Protein families: genetic information processing	03110 haperones and folding catalysts [BR:ko03110]	K09510  NAJB4; naJ homolog subfamily B member 4		Chlamydomonas_reinhardtii.60_100	XP_042919847.1	1
159	09182 Protein families: genetic information processing	03110 haperones and folding catalysts [BR:ko03110]	K04082  hscB, HSCB, HSC20; molecular chaperone HscB		Chlamydomonas_reinhardtii.60_100	XP_042918185.1	1
160	09182 Protein families: genetic information processing	03110 haperones and folding catalysts [BR:ko03110]	K03768  PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) 		Chlamydomonas_reinhardtii.60_100	XP_042919139.1, XP_001693941.2	2
161	09182 Protein families: genetic information processing	03110 haperones and folding catalysts [BR:ko03110]	K03676  grxC, GLRX, GLRX2; glutaredoxin 3		Chlamydomonas_reinhardtii.60_100	XP_001694001.1	1
162	09182 Protein families: genetic information processing	04131 Membrane trafficking [BR:ko04131]	K08511  ATVAMP72; vesicle-associated membrane protein 72		Chlamydomonas_reinhardtii.60_100	XP_001692216.1	1
163	09182 Protein families: genetic information processing	04131 Membrane trafficking [BR:ko04131]	K21440  ANKR50; ankyrin repeat domain-containing protein 50		Chlamydomonas_reinhardtii.60_100	XP_042920519.1	1
164	09182 Protein families: genetic information processing	04131 Membrane trafficking [BR:ko04131]	K07942  ARL1; AP-ribosylation factor-like protein 1		Chlamydomonas_reinhardtii.60_100	XP_001690893.1	1
165	09182 Protein families: genetic information processing	04131 Membrane trafficking [BR:ko04131]	K01551  arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase 		Chlamydomonas_reinhardtii.60_100	XP_042914113.1	1
166	09182 Protein families: genetic information processing	04131 Membrane trafficking [BR:ko04131]	K07910  RAB18; Ras-related protein Rab-18		Chlamydomonas_reinhardtii.60_100	XP_001697342.1	1
167	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K12158  NE8; ubiquitin-like protein Nedd8		Chlamydomonas_reinhardtii.60_100	XP_001694608.1	1
168	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K10645  MIB; E3 ubiquitin-protein ligase mind-bomb 		Chlamydomonas_reinhardtii.60_100	XP_042914452.1	1
169	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K17822  CUN11_2; CN1-like protein 1/2		Chlamydomonas_reinhardtii.60_100	XP_001689460.2	1
170	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K10466  KLHL30; kelch-like protein 30		Chlamydomonas_reinhardtii.60_100	XP_001698726.2	1
171	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K10474  KBTB6_7; kelch repeat and BTB domain-containing protein 6/7		Chlamydomonas_reinhardtii.60_100	XP_042914366.1	1
172	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K10479  BTB7; BTB/POZ domain-containing protein 7		Chlamydomonas_reinhardtii.60_100	XP_001698726.2	1
173	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K10502  ZBTB22, BING1; zinc finger and BTB domain-containing protein 22		Chlamydomonas_reinhardtii.60_100	XP_042916734.1	1
174	09182 Protein families: genetic information processing	03036 hromosome and associated proteins [BR:ko03036]	K11275  H1_5; histone H1/5		Chlamydomonas_reinhardtii.60_100	XP_001693443.1	1
175	09182 Protein families: genetic information processing	03036 hromosome and associated proteins [BR:ko03036]	K11657  RSF1; remodeling and spacing factor 1		Chlamydomonas_reinhardtii.60_100	XP_042916043.1, XP_042914137.1	2
176	09182 Protein families: genetic information processing	03036 hromosome and associated proteins [BR:ko03036]	K23408  CCA7, JPO1; cell division cycle-associated protein 7		Chlamydomonas_reinhardtii.60_100	XP_042921077.1	1
177	09182 Protein families: genetic information processing	03400 DNA repair and recombination proteins [BR:ko03400]	K19596  PLK5; inactive serine/threonine-protein kinase PLK5		Chlamydomonas_reinhardtii.60_100	XP_042925027.1	1
178	09182 Protein families: genetic information processing	03400 DNA repair and recombination proteins [BR:ko03400]	K03574  mutT, NUT15, MTH2; 8-oxo-dGTP diphosphatase 		Chlamydomonas_reinhardtii.60_100	XP_001691864.2	1
179	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K14724  SLC9A8, NHE8; solute carrier family 9 (sodium/hydrogen exchanger), member 8		Chlamydomonas_reinhardtii.60_100	XP_001700217.2	1
180	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K14347  SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7		Chlamydomonas_reinhardtii.60_100	XP_042927186.1	1
181	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K14640  SLC20A, PIT; solute carrier family 20 (sodium-dependent phosphate transporter)		Chlamydomonas_reinhardtii.60_100	XP_042916211.1, XP_001702863.1, XP_001694872.1	3
182	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K14709  SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3		Chlamydomonas_reinhardtii.60_100	XP_042917393.1	1
183	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K06580  SLC42A, RHAG, RHBG, RHCG, C241; ammonium transporter Rh		Chlamydomonas_reinhardtii.60_100	XP_001695464.1	1
184	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K03320  amt, AMT, MEP; ammonium transporter, Amt family		Chlamydomonas_reinhardtii.60_100	XP_001692671.2	1
185	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K21989  TMEM63; calcium permeable stress-gated cation channel		Chlamydomonas_reinhardtii.60_100	XP_042920827.1, XP_042921806.1	2
186	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K16075  MRS2, MFM1; magnesium transporter		Chlamydomonas_reinhardtii.60_100	XP_042927362.1	1
187	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K08994  yneE, BEST; ion channel-forming bestrophin family protein		Chlamydomonas_reinhardtii.60_100	XP_001697952.2	1
188	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K15356  VRG4, GONST1; GP-mannose transporter		Chlamydomonas_reinhardtii.60_100	XP_001690931.2	1
189	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K20989  UR3; urea-proton symporter		Chlamydomonas_reinhardtii.60_100	XP_001702308.2	1
190	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K23887  UAPA_C; uric acid-xanthine permease		Chlamydomonas_reinhardtii.60_100	XP_001690514.1	1
191	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K18059  SULTR4; sulfate transporter 4		Chlamydomonas_reinhardtii.60_100	XP_001697222.1	1
192	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K03322  mntH; manganese transport protein		Chlamydomonas_reinhardtii.60_100	XP_001691702.1	1
193	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K03549  kup; KUP system potassium uptake protein		Chlamydomonas_reinhardtii.60_100	XP_042914589.1	1
194	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K22736  VIT; vacuolar iron transporter family protein		Chlamydomonas_reinhardtii.60_100	XP_001699735.1	1
195	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K16302  CNNM; metal transporter CNNM		Chlamydomonas_reinhardtii.60_100	XP_042917384.1	1
196	09183 Protein families: signaling and cellular processes	04812 ytoskeleton proteins [BR:ko04812]	K10355  ACTF; actin, other eukaryote		Chlamydomonas_reinhardtii.60_100	XP_001699068.1	1
197	09191 Unclassified: metabolism	99980 Enzymes with E numbers	K07305  msrB; peptide-methionine (R)-S-oxide reductase 		Chlamydomonas_reinhardtii.60_100	XP_001699002.1	1
198	09191 Unclassified: metabolism	99980 Enzymes with E numbers	K07393  ECM4, yqjG; glutathionyl-hydroquinone reductase 		Chlamydomonas_reinhardtii.60_100	XP_001692860.1	1
199	09191 Unclassified: metabolism	99980 Enzymes with E numbers	K18332  hnd; NAP-reducing hydrogenase subunit Hnd 		Chlamydomonas_reinhardtii.60_100	XP_001693376.1	1
200	09191 Unclassified: metabolism	99980 Enzymes with E numbers	K20416  FA5; palmitoyl-[glycerolipid] 7-desaturase 		Chlamydomonas_reinhardtii.60_100	XP_042925015.1	1
201	09191 Unclassified: metabolism	99980 Enzymes with E numbers	K00809  HPS, dys; deoxyhypusine synthase 		Chlamydomonas_reinhardtii.60_100	XP_001689942.2	1
202	09191 Unclassified: metabolism	99980 Enzymes with E numbers	K01462  PF, def; peptide deformylase 		Chlamydomonas_reinhardtii.60_100	XP_001690137.1	1
203	09191 Unclassified: metabolism	99980 Enzymes with E numbers	K01802  E5.2.1.8; peptidylprolyl isomerase 		Chlamydomonas_reinhardtii.60_100	XP_001693941.2	1
204	09191 Unclassified: metabolism	99980 Enzymes with E numbers	K01537  ATP2C; P-type Ca2+ transporter type 2C 		Chlamydomonas_reinhardtii.60_100	XP_042916001.1, XP_042918219.1	2
205	09191 Unclassified: metabolism	99999 Others	K22390  ACP7; acid phosphatase type 7		Chlamydomonas_reinhardtii.60_100	XP_042917479.1	1
206	09192 Unclassified: genetic information processing	99976 Replication and repair	K07496  K07496; putative transposase		Chlamydomonas_reinhardtii.60_100	XP_001698006.1	1
207	09194 Poorly characterized	99996 General function prediction only	K06886  glbN; hemoglobin		Chlamydomonas_reinhardtii.60_100	XP_001699004.1	1
208	09194 Poorly characterized	99997 Function unknown	K07034  K07034; uncharacterized protein		Chlamydomonas_reinhardtii.60_100	XP_001691586.2	1
209	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K00873  PK, pyk; pyruvate kinase 		Chlamydomonas_reinhardtii.70_100	XP_042923421.1	1
210	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K00121  frmA, AH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase 		Chlamydomonas_reinhardtii.70_100	XP_042919155.1	1
211	09101 Carbohydrate metabolism	00040 Pentose and glucuronate interconversions [PATH:ko00040]	K00012  UGH, ugd; UPglucose 6-dehydrogenase 		Chlamydomonas_reinhardtii.70_100	XP_001698004.1	1
212	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K01179  E3.2.1.4; endoglucanase 		Chlamydomonas_reinhardtii.70_100	XP_001701546.2	1
213	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K00700  GBE1, glgB; 1,4-alpha-glucan branching enzyme 		Chlamydomonas_reinhardtii.70_100	XP_001690322.2	1
214	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K01176  AMY, amyA, malS; alpha-amylase 		Chlamydomonas_reinhardtii.70_100	XP_042922348.1	1
215	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K00925  ackA; acetate kinase 		Chlamydomonas_reinhardtii.70_100	XP_001691682.2	1
216	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K13788  pta; phosphate acetyltransferase 		Chlamydomonas_reinhardtii.70_100	XP_042914337.1	1
217	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K01595  ppc; phosphoenolpyruvate carboxylase 		Chlamydomonas_reinhardtii.70_100	XP_042916141.1	1
218	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01602  rbcS, cbbS; ribulose-bisphosphate carboxylase small chain 		Chlamydomonas_reinhardtii.70_100	XP_001702409.1	1
219	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01915  glnA, GLUL; glutamine synthetase 		Chlamydomonas_reinhardtii.70_100	XP_001692927.2	1
220	09102 Energy metabolism	00190 Oxidative phosphorylation [PATH:ko00190]	K02128  ATPeF0C, ATP5G, ATP9; F-type H+-transporting ATPase subunit c		Chlamydomonas_reinhardtii.70_100	XP_001701500.1	1
221	09102 Energy metabolism	00190 Oxidative phosphorylation [PATH:ko00190]	K02154  ATPeV0A, ATP6N; V-type H+-transporting ATPase subunit a		Chlamydomonas_reinhardtii.70_100	XP_001695223.1	1
222	09102 Energy metabolism	00195 Photosynthesis [PATH:ko00195]	K03542  psbS; photosystem II 22ka protein		Chlamydomonas_reinhardtii.70_100	XP_001689476.1	1
223	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08912  LHCB1; light-harvesting complex II chlorophyll a/b binding protein 1		Chlamydomonas_reinhardtii.70_100	XP_001693987.1	1
224	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08913  LHCB2; light-harvesting complex II chlorophyll a/b binding protein 2		Chlamydomonas_reinhardtii.70_100	XP_001693987.1	1
225	09102 Energy metabolism	00680 Methane metabolism [PATH:ko00680]	K00058  serA, PHGH; -3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase 		Chlamydomonas_reinhardtii.70_100	XP_001692429.2	1
226	09102 Energy metabolism	00680 Methane metabolism [PATH:ko00680]	K01079  serB, PSPH; phosphoserine phosphatase 		Chlamydomonas_reinhardtii.70_100	XP_042925046.1	1
227	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K02575  NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter		Chlamydomonas_reinhardtii.70_100	XP_001696788.2	1
228	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K05601  hcp; hydroxylamine reductase 		Chlamydomonas_reinhardtii.70_100	XP_001694454.1	1
229	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K01673  cynT, can; carbonic anhydrase 		Chlamydomonas_reinhardtii.70_100	XP_042924593.1	1
230	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K01674  cah; carbonic anhydrase 		Chlamydomonas_reinhardtii.70_100	XP_001692290.1	1
231	09102 Energy metabolism	00920 Sulfur metabolism [PATH:ko00920]	K01738  cysK; cysteine synthase 		Chlamydomonas_reinhardtii.70_100	XP_001691935.1	1
232	09103 Lipid metabolism	00062 Fatty acid elongation [PATH:ko00062]	K15397  KCS; 3-ketoacyl-CoA synthase 		Chlamydomonas_reinhardtii.70_100	XP_042922497.1	1
233	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00006  GP1; glycerol-3-phosphate dehydrogenase (NA+) 		Chlamydomonas_reinhardtii.70_100	XP_042919880.1	1
234	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K01126  E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase 		Chlamydomonas_reinhardtii.70_100	XP_042915965.1	1
235	09103 Lipid metabolism	00592 alpha-Linolenic acid metabolism [PATH:ko00592]	K05894  OPR; 12-oxophytodienoic acid reductase 		Chlamydomonas_reinhardtii.70_100	XP_001699408.1	1
236	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K00940  ndk, NME; nucleoside-diphosphate kinase 		Chlamydomonas_reinhardtii.70_100	XP_001698246.1	1
237	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K12319  GUCY1B; guanylate cyclase soluble subunit beta 		Chlamydomonas_reinhardtii.70_100	XP_042922539.1	1
238	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K13755  PE1; calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 		Chlamydomonas_reinhardtii.70_100	XP_042928297.1, XP_042921123.1, XP_042927481.1	3
239	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K13293  PE4; cAMP-specific phosphodiesterase 4 		Chlamydomonas_reinhardtii.70_100	XP_042918881.1, XP_042927481.1, XP_042928297.1, XP_042921123.1, XP_042926660.1	5
240	09105 Amino acid metabolism	00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K13566  NIT2, yafV; omega-amidase 		Chlamydomonas_reinhardtii.70_100	XP_001690839.2	1
241	09105 Amino acid metabolism	00260 Glycine, serine and threonine metabolism [PATH:ko00260]	K00872  thrB; homoserine kinase 		Chlamydomonas_reinhardtii.70_100	XP_042926888.1	1
