XP_001689460.2	XP_001689460.2; XP_042928288.1	250; 160	Pfam	PF03556, PF14555; PF14555	Cullin binding, UBA-like domain; UBA-like domain	1.1E-33, 4.8E-5; 1.1E-5	IPR005176, -; -	Potentiating neddylation domain, -; -
XP_042916990.1	XP_042916990.1; XP_042916993.1; XP_042916992.1	1272; 1303; 1270	Pfam	PF01753; PF01753; PF01753	MYND finger; MYND finger; MYND finger	2.0E-6; 2.3E-6; 2.7E-6	IPR002893; IPR002893; IPR002893	Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type
XP_042917010.1	XP_042917010.1; XP_042917021.1	2501; 2536	Pfam	PF00211; PF00211	Adenylate and Guanylate cyclase catalytic domain; Adenylate and Guanylate cyclase catalytic domain	2.3E-54; 1.0E-54	IPR001054; IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase; Adenylyl cyclase class-3/4/guanylyl cyclase
XP_042917034.1	XP_042917034.1; XP_042917412.1	285; 285	Pfam	; 	; 	; 	; 	; 
XP_042917052.1	XP_042917052.1; XP_042916811.1; XP_042916817.1	1392; 1431; 1393	Pfam	PF01753; PF01753; 	MYND finger; MYND finger; 	6.6E-6; 1.5E-5; 	IPR002893; IPR002893; 	Zinc finger, MYND-type; Zinc finger, MYND-type; 
XP_042917059.1	XP_042917059.1; XP_042917060.1	292; 272	Pfam	; 	; 	; 	; 	; 
XP_042917087.1	XP_042917087.1; XP_042917601.1	645; 645	Pfam	; 	; 	; 	; 	; 
XP_042917109.1	XP_042917109.1; XP_042921868.1	66; 75	Pfam	; 	; 	; 	; 	; 
XP_042917118.1	XP_042917120.1; XP_042917118.1	432; 432	Pfam	PF10294; PF10294	Lysine methyltransferase; Lysine methyltransferase	5.6E-8; 5.6E-8	IPR019410; IPR019410	Lysine methyltransferase; Lysine methyltransferase
XP_042917230.1	XP_042917230.1; XP_042923030.1; XP_042926729.1; XP_042926954.1	388; 388; 388; 384	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042917237.1	XP_042917237.1; XP_042920805.1; XP_042927914.1; XP_042927910.1	86; 134; 136; 92	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042917239.1	XP_042917239.1; XP_042917234.1	222; 148	Pfam	; 	; 	; 	; 	; 
XP_042917415.1	XP_042917415.1; XP_042917425.1	848; 778	Pfam	; 	; 	; 	; 	; 
XP_042917457.1	XP_042917457.1; XP_042922429.1; XP_042924307.1; XP_042920608.1	801; 887; 733; 646	Pfam	PF03372; ; ; 	Endonuclease/Exonuclease/phosphatase family; ; ; 	8.1E-8; ; ; 	IPR005135; ; ; 	Endonuclease/exonuclease/phosphatase; ; ; 
XP_042917466.1	XP_042917466.1; XP_042917476.1	1036; 1047	Pfam	; 	; 	; 	; 	; 
XP_042917471.1	XP_042917471.1; XP_042917473.1	1069; 1092	Pfam	; 	; 	; 	; 	; 
XP_042917479.1	XP_042917479.1; XP_042919644.1	632; 629	Pfam	PF00149, PF16656; PF14008, PF00149	Calcineurin-like phosphoesterase, Purple acid Phosphatase, N-terminal domain; Iron/zinc purple acid phosphatase-like protein C, Calcineurin-like phosphoesterase	1.7E-17, 1.3E-8; 3.3E-6, 3.8E-18	IPR004843, IPR015914; IPR025733, IPR004843	Calcineurin-like phosphoesterase domain, ApaH type, Purple acid phosphatase, N-terminal; Iron/zinc purple acid phosphatase-like C-terminal domain, Calcineurin-like phosphoesterase domain, ApaH type
XP_042917495.1	XP_042928796.1; XP_042917495.1	58; 58	Pfam	; 	; 	; 	; 	; 
XP_042917558.1	XP_042917558.1; XP_042917559.1	115; 114	Pfam	PF05686; 	Glycosyl transferase family 90; 	4.9E-8; 	IPR006598; 	Glycosyl transferase CAP10 domain; 
XP_042917575.1	XP_042917575.1; XP_042920630.1	501; 526	Pfam	; 	; 	; 	; 	; 
XP_042917577.1	XP_042917577.1; XP_042920631.1; XP_001691129.1	438; 435; 434	Pfam	; ; PF13391	; ; HNH endonuclease	; ; 1.8E-6	; ; IPR003615	; ; HNH nuclease
XP_042917596.1	XP_042917596.1; XP_042927853.1	90; 103	Pfam	; 	; 	; 	; 	; 
XP_042917610.1	XP_042917610.1; XP_042917612.1	934; 858	Pfam	; 	; 	; 	; 	; 
XP_042917611.1	XP_042917611.1; XP_042917612.1	884; 858	Pfam	; 	; 	; 	; 	; 
XP_042917703.1	XP_042917703.1; XP_042917706.1	1136; 1042	Pfam	PF13768, PF08487; PF08487, PF13768	von Willebrand factor type A domain, Vault protein inter-alpha-trypsin domain; Vault protein inter-alpha-trypsin domain, von Willebrand factor type A domain	1.6E-10, 2.5E-21; 1.1E-20, 1.6E-13	IPR002035, IPR013694; IPR013694, IPR002035	von Willebrand factor, type A, VIT domain; VIT domain, von Willebrand factor, type A
XP_042917837.1	XP_042917837.1; XP_042917840.1; XP_042917845.1	457; 438; 459	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042917907.1	XP_042917907.1; XP_042928561.1	341; 367	Pfam	PF05050; PF05050	Methyltransferase FkbM domain; Methyltransferase FkbM domain	6.2E-9; 3.1E-8	IPR006342; IPR006342	Methyltransferase FkbM; Methyltransferase FkbM
XP_042917914.1	XP_042917914.1; XP_042922800.1	1016; 1046	Pfam	; PF00628	; PHD-finger	; 1.7E-7	; IPR019787	; Zinc finger, PHD-finger
XP_042917989.1	XP_042917989.1; XP_042928735.1	540; 540	Pfam	; 	; 	; 	; 	; 
XP_042918104.1	XP_042918104.1; XP_042920548.1	68; 74	Pfam	; 	; 	; 	; 	; 
XP_042918105.1	XP_042918105.1; XP_042920545.1; XP_042920546.1	141; 175; 151	Pfam	; PF00429; 	; ENV polyprotein (coat polyprotein); 	; 4.1E-7; 	; IPR018154; 	; TLV/ENV coat polyprotein; 
XP_042918119.1	XP_042918119.1; XP_042918425.1	617; 578	Pfam	; 	; 	; 	; 	; 
XP_042918152.1	XP_042918152.1; XP_042918154.1	353; 375	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	4.8E-71; 5.0E-71	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
XP_042918181.1	XP_042918181.1; XP_042919476.1	644; 644	Pfam	; 	; 	; 	; 	; 
XP_042918182.1	XP_042918182.1; XP_042919477.1	420; 470	Pfam	; 	; 	; 	; 	; 
XP_042918185.1	XP_042918185.1; XP_042919478.1	318; 318	Pfam	PF07743; PF07743	HSCB C-terminal oligomerisation domain; HSCB C-terminal oligomerisation domain	5.3E-15; 5.3E-15	IPR009073; IPR009073	Co-chaperone HscB, C-terminal oligomerisation domain; Co-chaperone HscB, C-terminal oligomerisation domain
XP_042918200.1	XP_042918201.1; XP_042918200.1	172; 92	Pfam	; 	; 	; 	; 	; 
XP_042918231.1	XP_042918231.1; XP_042920698.1; XP_042927825.1	63; 63; 63	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042918244.1	XP_042918244.1; XP_042918249.1	552; 471	Pfam	; 	; 	; 	; 	; 
XP_042918255.1	XP_042918255.1; XP_042918256.1	643; 646	Pfam	PF03016; PF03016	Exostosin family; Exostosin family	2.3E-23; 5.4E-24	IPR040911; IPR040911	Exostosin, GT47 domain; Exostosin, GT47 domain
XP_042918271.1	XP_042918271.1; XP_042918272.1	686; 770	Pfam	; 	; 	; 	; 	; 
XP_042918406.1	XP_042918406.1; XP_042918410.1	1467; 1495	Pfam	PF07714; PF07714	Protein tyrosine and serine/threonine kinase; Protein tyrosine and serine/threonine kinase	5.1E-31; 6.8E-31	IPR001245; IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain; Serine-threonine/tyrosine-protein kinase, catalytic domain
XP_042918505.1	XP_042918505.1; XP_042923172.1	98; 136	Pfam	; 	; 	; 	; 	; 
XP_042918514.1	XP_042918514.1; XP_042918516.1; XP_042918515.1	153; 191; 143	Pfam	; ; PF04755	; ; PAP_fibrillin	; ; 1.4E-5	; ; IPR006843	; ; Plastid lipid-associated protein/fibrillin conserved domain
XP_042918551.1	XP_042918551.1; XP_042918582.1; XP_042918575.1; XP_042918561.1; XP_042918593.1; XP_042918568.1; XP_042918563.1	292; 206; 268; 147; 180; 157; 200	Pfam	PF01265; ; ; ; ; ; 	Cytochrome c/c1 heme lyase; ; ; ; ; ; 	1.2E-54; ; ; ; ; ; 	IPR000511; ; ; ; ; ; 	Holocytochrome c/c1 synthase; ; ; ; ; ; 
XP_042918552.1	XP_042918552.1; XP_042918594.1; XP_042918577.1; XP_042918569.1; XP_042918559.1; XP_042919101.1	501; 501; 501; 501; 486; 499	Pfam	PF00069; PF00069; PF00069; PF00069; PF00069; PF00069	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain	6.1E-18; 6.7E-18; 6.7E-18; 6.7E-18; 6.7E-18; 1.5E-16	IPR000719; IPR000719; IPR000719; IPR000719; IPR000719; IPR000719	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain
XP_042918562.1	XP_042918562.1; XP_042918574.1; XP_042918583.1; XP_042918588.1; XP_042918567.1	355; 356; 359; 397; 287	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042918565.1	XP_042918578.1; XP_042918565.1; XP_042918570.1; XP_042918587.1; XP_042918573.1	74; 74; 59; 64; 64	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042918590.1	XP_042918590.1; XP_042918591.1; XP_042918580.1; XP_042918586.1; XP_042918571.1; XP_042918560.1; XP_042918564.1; XP_042918585.1; XP_042918553.1; XP_042918592.1; XP_042918554.1	241; 213; 290; 321; 265; 372; 342; 204; 438; 343; 106	Pfam	; ; ; PF00069; ; ; PF00069; PF00069; ; PF00069; 	; ; ; Protein kinase domain; ; ; Protein kinase domain; Protein kinase domain; ; Protein kinase domain; 	; ; ; 3.4E-9; ; ; 8.4E-17; 1.9E-17; ; 2.5E-9; 	; ; ; IPR000719; ; ; IPR000719; IPR000719; ; IPR000719; 	; ; ; Protein kinase domain; ; ; Protein kinase domain; Protein kinase domain; ; Protein kinase domain; 
XP_042918721.1	XP_042918721.1; XP_042920717.1; XP_042925902.1	72; 56; 71	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042918747.1	XP_042918747.1; XP_042918750.1; XP_042918756.1	662; 581; 705	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042918898.1	XP_042918898.1; XP_042918900.1	290; 308	Pfam	; 	; 	; 	; 	; 
XP_042918923.1	XP_042918923.1; XP_042923258.1	123; 84	Pfam	; 	; 	; 	; 	; 
XP_042918948.1	XP_042918948.1; XP_042919693.1; XP_042921972.1; XP_042923435.1	68; 68; 68; 67	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042918960.1	XP_042918960.1; XP_042918961.1	184; 191	Pfam	; 	; 	; 	; 	; 
XP_042919085.1	XP_042919085.1; XP_042925259.1	733; 756	Pfam	PF12499; PF12499	Pherophorin; Pherophorin	2.1E-15; 8.2E-16	IPR024616; IPR024616	Pherophorin; Pherophorin
XP_042919103.1	XP_042919103.1; XP_042919110.1	143; 221	Pfam	; PF00097	; Zinc finger, C3HC4 type (RING finger)	; 2.8E-7	; IPR018957	; Zinc finger, C3HC4 RING-type
XP_042919105.1	XP_042919105.1; XP_042922050.1	230; 181	Pfam	; 	; 	; 	; 	; 
XP_042919117.1	XP_042919117.1; XP_042919119.1	930; 834	Pfam	; 	; 	; 	; 	; 
XP_042919134.1	XP_042919134.1; XP_042919143.1	554; 525	Pfam	PF05129; PF05129	Transcription elongation factor Elf1 like; Transcription elongation factor Elf1 like	4.4E-23; 1.3E-23	IPR007808; IPR007808	Transcription elongation factor 1; Transcription elongation factor 1
XP_042919138.1	XP_042919138.1; XP_042919145.1	913; 927	Pfam	; 	; 	; 	; 	; 
XP_042919139.1	XP_042919139.1; XP_042919146.1	278; 316	Pfam	PF00160; PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD; Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	1.8E-25; 6.1E-19	IPR002130; IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain; Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain
XP_042919141.1	XP_042919141.1; XP_042919147.1	503; 452	Pfam	; 	; 	; 	; 	; 
XP_042919154.1	XP_042919154.1; XP_042920220.1	1048; 1123	Pfam	PF07282; PF07282	Putative transposase DNA-binding domain; Putative transposase DNA-binding domain	1.5E-9; 5.9E-10	IPR010095; IPR010095	Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal
XP_042919155.1	XP_042919155.1; XP_042919157.1	378; 382	Pfam	PF00107, PF08240; PF00107, PF08240	Zinc-binding dehydrogenase, Alcohol dehydrogenase GroES-like domain; Zinc-binding dehydrogenase, Alcohol dehydrogenase GroES-like domain	1.6E-24, 1.2E-24; 1.0E-24, 3.3E-22	IPR013149, IPR013154; IPR013149, IPR013154	Alcohol dehydrogenase, C-terminal, Alcohol dehydrogenase, N-terminal; Alcohol dehydrogenase, C-terminal, Alcohol dehydrogenase, N-terminal
XP_042919183.1	XP_042919183.1; XP_042919190.1	812; 882	Pfam	PF02897, PF00326; PF02897, PF00326	Prolyl oligopeptidase, N-terminal beta-propeller domain, Prolyl oligopeptidase family; Prolyl oligopeptidase, N-terminal beta-propeller domain, Prolyl oligopeptidase family	1.0E-112, 3.9E-62; 6.9E-116, 1.6E-61	IPR023302, IPR001375; IPR023302, IPR001375	Peptidase S9A, N-terminal domain, Peptidase S9, prolyl oligopeptidase, catalytic domain; Peptidase S9A, N-terminal domain, Peptidase S9, prolyl oligopeptidase, catalytic domain
XP_042919208.1	XP_042919208.1; XP_042919209.1; XP_001693908.2	935; 922; 909	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042919266.1	XP_042919266.1; XP_042928947.1	439; 371	Pfam	; 	; 	; 	; 	; 
XP_042919372.1	XP_042919372.1; XP_042927941.1; XP_042924688.1; XP_042922111.1; XP_042925479.1; XP_042924808.1	669; 624; 598; 578; 568; 556	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_042919443.1	XP_042919443.1; XP_042919444.1	577; 570	Pfam	PF07466; PF07466	Protein of unknown function (DUF1517); Protein of unknown function (DUF1517)	1.1E-31; 2.2E-31	IPR010903; IPR010903	Protein of unknown function DUF1517; Protein of unknown function DUF1517
XP_042919488.1	XP_042919488.1; XP_042919493.1	247; 199	Pfam	; 	; 	; 	; 	; 
XP_042919605.1	XP_042919605.1; XP_042925710.1; XP_042919606.1	671; 661; 669	Pfam	PF07173; PF07173; PF07173	Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like	2.6E-9; 9.7E-9; 2.1E-8	IPR009836; IPR009836; IPR009836	Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like
XP_042919609.1	XP_042919609.1; XP_042928336.1	2110; 2042	Pfam	PF00078; PF03372, PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Endonuclease/Exonuclease/phosphatase family, Reverse transcriptase (RNA-dependent DNA polymerase)	5.8E-23; 2.8E-6, 7.9E-24	IPR000477; IPR005135, IPR000477	Reverse transcriptase domain; Endonuclease/exonuclease/phosphatase, Reverse transcriptase domain
XP_042919695.1	XP_042919695.1; XP_042927912.1	771; 750	Pfam	PF03732; PF03732	Retrotransposon gag protein; Retrotransposon gag protein	2.8E-5; 1.4E-5	IPR005162; IPR005162	Retrotransposon gag domain; Retrotransposon gag domain
XP_042919805.1	XP_042919805.1; XP_042926749.1; XP_042914950.1; XP_042921146.1; XP_042920883.1; XP_042922376.1; XP_042917974.1; XP_042915964.1; XP_042928672.1	149; 58; 67; 85; 75; 78; 67; 54; 67	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
XP_042919834.1	XP_042919834.1; XP_042924144.1	134; 93	Pfam	; 	; 	; 	; 	; 
XP_042919837.1	XP_042919837.1; XP_042919836.1	1524; 1514	Pfam	; 	; 	; 	; 	; 
XP_042919846.1	XP_042919846.1; XP_042923642.1	328; 314	Pfam	; 	; 	; 	; 	; 
XP_042920034.1	XP_042920034.1; XP_042927273.1	313; 290	Pfam	; 	; 	; 	; 	; 
XP_042920215.1	XP_042920215.1; XP_042920216.1; XP_042920305.1; XP_042920303.1; XP_042920302.1; XP_042920306.1	313; 313; 314; 286; 284; 287	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_042920235.1	XP_042920235.1; XP_042920239.1	507; 513	Pfam	PF05049, PF04564; PF04564, PF05049	Interferon-inducible GTPase (IIGP), U-box domain; U-box domain, Interferon-inducible GTPase (IIGP)	1.8E-17, 6.0E-18; 4.6E-18, 3.2E-17	IPR007743, IPR003613; IPR003613, IPR007743	Immunity-related GTPases-like, U box domain; U box domain, Immunity-related GTPases-like
XP_042920267.1	XP_042920267.1; XP_042922798.1; XP_042926428.1; XP_042925080.1; XP_042920273.1	106; 162; 120; 79; 79	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042920310.1	XP_042920310.1; XP_042914800.1; XP_042914817.1	760; 744; 805	Pfam	PF05731; PF05731; PF05731	TROVE domain; TROVE domain; TROVE domain	5.7E-22; 1.9E-22; 1.2E-22	IPR008858; IPR008858; IPR008858	TROVE domain; TROVE domain; TROVE domain
XP_042920334.1	XP_042920334.1; XP_042920338.1	793; 848	Pfam	; 	; 	; 	; 	; 
XP_042920396.1	XP_042920396.1; XP_042923859.1; XP_042927767.1	732; 732; 732	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042920398.1	XP_042920398.1; XP_042920414.1	561; 631	Pfam	; 	; 	; 	; 	; 
XP_042920406.1	XP_042920406.1; XP_042920408.1; XP_042920411.1; XP_042920409.1; XP_042920407.1; XP_042920410.1	639; 611; 697; 539; 503; 466	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_042920519.1	XP_042920519.1; XP_042920525.1	682; 688	Pfam	PF12796; PF12796	Ankyrin repeats (3 copies); Ankyrin repeats (3 copies)	5.9E-7; 4.6E-8	IPR020683; IPR020683	Ankyrin repeat-containing domain; Ankyrin repeat-containing domain
XP_042920579.1	XP_042920579.1; XP_042920591.1	512; 518	Pfam	; 	; 	; 	; 	; 
XP_042920582.1	XP_042920582.1; XP_042924260.1; XP_042927146.1; XP_042926354.1	302; 302; 302; 290	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042920671.1	XP_042920671.1; XP_042928124.1; XP_042927097.1; XP_042921581.1; XP_042923351.1; XP_042923363.1; XP_042923368.1; XP_042923357.1; XP_042923342.1; XP_042923339.1	74; 132; 91; 91; 91; 91; 91; 91; 91; 91	Pfam	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 
XP_042920686.1	XP_042920686.1; XP_042923245.1	611; 625	Pfam	; 	; 	; 	; 	; 
XP_042920705.1	XP_042920705.1; XP_042920893.1; XP_042925404.1; XP_042923780.1; XP_042928790.1; XP_042918074.1; XP_042924219.1; XP_042918319.1; XP_042914444.1; XP_042925433.1; XP_042918275.1; XP_042925982.1; XP_042917232.1; XP_042915545.1; XP_042927729.1; XP_042919175.1; XP_042928092.1; XP_001692222.2; XP_042926751.1; XP_042924889.1; XP_042917927.1; XP_042916010.1; XP_042924105.1; XP_042926796.1; XP_042915353.1; XP_042917862.1; XP_042918621.1; XP_042927351.1; XP_042925293.1; XP_042918859.1; XP_042927505.1; XP_001702544.2; XP_042917358.1; XP_042915735.1; XP_042920703.1; XP_042926066.1; XP_042927422.1; XP_042915951.1; XP_042917603.1; XP_001698634.2; XP_042924526.1; XP_042928294.1; XP_001695189.2; XP_042920848.1; XP_042920684.1; XP_042927161.1; XP_042919081.1; XP_042915740.1; XP_042923294.1; XP_042924405.1; XP_042928860.1; XP_042927711.1; XP_042928679.1; XP_042926489.1; XP_042920358.1; XP_042928053.1; XP_042917178.1; XP_042923002.1; XP_042927805.1; XP_042919144.1; XP_042928788.1; XP_042928557.1; XP_042924344.1; XP_042916812.1; XP_042928110.1; XP_042926726.1; XP_042917027.1; XP_042918075.1; XP_042916699.1	87; 68; 85; 101; 70; 84; 97; 79; 79; 68; 68; 68; 68; 129; 108; 68; 68; 118; 85; 68; 68; 68; 68; 68; 79; 149; 131; 83; 157; 83; 79; 68; 68; 54; 142; 174; 156; 225; 226; 205; 219; 239; 249; 253; 257; 264; 257; 290; 293; 287; 275; 268; 360; 411; 508; 486; 488; 606; 529; 645; 701; 668; 762; 746; 781; 870; 917; 916; 937	Pfam	; ; ; ; ; ; ; ; ; ; ; ; ; PF07282; ; ; ; ; ; ; ; ; ; ; ; PF07282; PF07282; ; PF07282; ; ; ; ; ; ; ; ; PF07282; PF07282; PF07282; ; PF07282; PF07282; PF07282; PF07282; PF07282; ; PF07282; PF07282; PF07282; PF07282; ; PF07282; PF07282; PF07282; PF07282; PF07282; PF07282; PF07282; PF07282; PF07282; PF00149, PF07282; PF07282; PF07282; PF07282; PF07282; PF07282; PF07282; PF07282	; ; ; ; ; ; ; ; ; ; ; ; ; Putative transposase DNA-binding domain; ; ; ; ; ; ; ; ; ; ; ; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; ; Putative transposase DNA-binding domain; ; ; ; ; ; ; ; ; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; ; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; ; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; ; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Calcineurin-like phosphoesterase, Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain	; ; ; ; ; ; ; ; ; ; ; ; ; 2.5E-9; ; ; ; ; ; ; ; ; ; ; ; 3.7E-9; 9.7E-9; ; 6.7E-9; ; ; ; ; ; ; ; ; 3.8E-9; 1.8E-9; 1.2E-8; ; 4.3E-9; 4.6E-9; 4.7E-9; 8.5E-9; 1.4E-8; ; 6.1E-9; 6.2E-9; 6.0E-9; 5.5E-9; ; 8.8E-9; 1.1E-8; 1.5E-8; 1.4E-8; 1.4E-8; 1.9E-8; 1.6E-8; 2.1E-8; 2.3E-8; 4.7E-8, 2.2E-8; 2.1E-8; 1.1E-8; 4.1E-7; 3.1E-8; 2.5E-8; 3.3E-8; 3.4E-8	; ; ; ; ; ; ; ; ; ; ; ; ; IPR010095; ; ; ; ; ; ; ; ; ; ; ; IPR010095; IPR010095; ; IPR010095; ; ; ; ; ; ; ; ; IPR010095; IPR010095; IPR010095; ; IPR010095; IPR010095; IPR010095; IPR010095; IPR010095; ; IPR010095; IPR010095; IPR010095; IPR010095; ; IPR010095; IPR010095; IPR010095; IPR010095; IPR010095; IPR010095; IPR010095; IPR010095; IPR010095; IPR004843, IPR010095; IPR010095; IPR010095; IPR010095; IPR010095; IPR010095; IPR010095; IPR010095	; ; ; ; ; ; ; ; ; ; ; ; ; Transposase IS605, OrfB, C-terminal; ; ; ; ; ; ; ; ; ; ; ; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; ; Transposase IS605, OrfB, C-terminal; ; ; ; ; ; ; ; ; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; ; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; ; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; ; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Calcineurin-like phosphoesterase domain, ApaH type, Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal
XP_042920752.1	XP_042920752.1; XP_042920753.1; XP_042920754.1	609; 613; 585	Pfam	PF13920, PF12796; PF12796, PF13920; PF12796, PF13920	Zinc finger, C3HC4 type (RING finger), Ankyrin repeats (3 copies); Ankyrin repeats (3 copies), Zinc finger, C3HC4 type (RING finger); Ankyrin repeats (3 copies), Zinc finger, C3HC4 type (RING finger)	1.4E-7, 6.5E-12; 5.9E-12, 2.3E-7; 2.4E-11, 2.2E-7	-, IPR020683; IPR020683, -; IPR020683, -	-, Ankyrin repeat-containing domain; Ankyrin repeat-containing domain, -; Ankyrin repeat-containing domain, -
XP_042920840.1	XP_042920840.1; XP_042920845.1	306; 335	Pfam	PF13561; PF13561	Enoyl-(Acyl carrier protein) reductase; Enoyl-(Acyl carrier protein) reductase	9.6E-54; 1.8E-52	-; -	-; -
XP_042920854.1	XP_042920855.1; XP_042920854.1	55; 55	Pfam	; 	; 	; 	; 	; 
XP_042920856.1	XP_042920856.1; XP_042923258.1	54; 84	Pfam	; 	; 	; 	; 	; 
XP_042920882.1	XP_042920882.1; XP_042920884.1	3395; 3424	Pfam	PF13426; PF13426	PAS domain; PAS domain	0.29; 0.12	IPR000014; IPR000014	PAS domain; PAS domain
XP_042920948.1	XP_042920948.1; XP_042920950.1	620; 656	Pfam	; PF01697	; Glycosyltransferase family 92	; 2.0E-5	; IPR008166	; Glycosyltransferase family 92
XP_042920973.1	XP_042920973.1; XP_042917561.1	179; 164	Pfam	; 	; 	; 	; 	; 
XP_042921041.1	XP_042921041.1; XP_042921043.1; XP_042921044.1	527; 576; 573	Pfam	PF12499; PF12499; PF12499	Pherophorin; Pherophorin; Pherophorin	6.8E-27; 6.5E-27; 8.0E-27	IPR024616; IPR024616; IPR024616	Pherophorin; Pherophorin; Pherophorin
XP_042921109.1	XP_042921109.1; XP_042923842.1; XP_042921997.1	595; 610; 587	Pfam	PF00078; PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	5.5E-15; 6.1E-15; 8.6E-14	IPR000477; IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain
